station,valid,tmpf,dwpf,relh,sknt,ceiling
PAFA,1/25/2024 3:53,-18,-27,62.3,0,5000
PAFA,4/3/2024 18:53,15,4,61.09,0,5000
PAFA,4/16/2023 19:53,28,15.1,57.93,0,5000
PAFA,5/24/2024 22:53,58,43,57.3,0,5000
PAFA,4/17/2023 4:53,30,15.1,53.38,0,5000
PAFA,5/14/2024 5:53,48,37,65.51,4,5000
PAFA,9/26/2024 5:53,42,40,92.55,3,5000
PAFA,4/22/2023 22:53,24.1,7,47.5,21,5000
PAFA,4/18/2023 19:53,25,10,52.36,18,5000
PAFA,6/6/2024 1:53,62,47,57.85,17,5000
PAFA,4/22/2023 23:53,24.1,9,51.98,17,5000
PAFA,10/12/2024 22:53,44,27,50.93,17,5000
PAFA,10/12/2024 20:53,44,26,48.86,17,5000
PAFA,4/18/2023 17:53,26.1,12,54.68,16,5000
PAFA,5/1/2024 14:53,35,23,61.23,15,5000
PAFA,10/12/2024 21:53,45,27,49.02,14,5000
PAFA,3/11/2024 2:53,4,-12,46.49,14,5000
PAFA,4/18/2023 18:53,27,10.9,50.17,13,5000
PAFA,3/11/2024 1:53,6,-10,46.84,13,5000
PAFA,4/24/2023 13:53,10,-4,52.34,12,5000
PAFA,10/12/2024 23:53,44,27,50.93,12,5000
PAFA,6/17/2023 22:53,76,46,34.58,12,5000
PAFA,3/10/2024 23:53,8,-6,52.01,11,5000
PAFA,3/17/2025 7:53,7,-7,51.84,11,5000
PAFA,3/25/2023 2:53,21,3,45.06,11,5000
PAFA,11/28/2023 1:53,20,15,80.6,10,5000
PAFA,1/28/2025 11:53,7,-4,59.91,10,5000
PAFA,4/24/2023 14:53,10,-4,52.34,10,5000
PAFA,3/11/2024 0:53,8,-9,44.94,10,5000
PAFA,8/10/2024 8:53,54,49,83.13,9,5000
PAFA,7/15/2023 4:53,65,55,70.03,9,5000
PAFA,10/20/2023 13:53,24,15,68.08,9,5000
PAFA,3/8/2025 11:53,26,16,65.43,9,5000
PAFA,10/20/2023 12:53,25,14,62.5,9,5000
PAFA,4/7/2025 9:53,22,11,62.09,9,5000
PAFA,3/13/2023 7:53,10.9,0,60.77,9,5000
PAFA,5/26/2024 11:53,44,31,59.97,9,5000
PAFA,1/28/2025 10:53,9,-3,57.41,9,5000
PAFA,4/18/2023 14:53,26.1,12.9,56.89,9,5000
PAFA,4/18/2023 15:53,26.1,12.9,56.89,9,5000
PAFA,4/8/2025 2:53,18,5,56.16,9,5000
PAFA,4/1/2023 4:53,21,7,54.12,9,5000
PAFA,6/12/2024 1:53,71,53,52.95,9,5000
PAFA,3/11/2024 7:53,0,-14,50.65,9,5000
PAFA,3/31/2023 6:53,27,10.9,50.17,9,5000
PAFA,3/31/2023 4:53,30,10.9,44.37,9,5000
PAFA,4/5/2023 16:53,23,19,84.39,8,5000
PAFA,9/14/2023 23:53,49,43,79.68,8,5000
PAFA,6/6/2024 3:53,58,51,77.47,8,5000
PAFA,7/8/2024 0:53,57,50,77.38,8,5000
PAFA,4/8/2023 22:53,14,5,66.82,8,5000
PAFA,3/28/2023 17:53,26.1,16,65.16,8,5000
PAFA,4/18/2023 11:53,25,14,62.5,8,5000
PAFA,4/18/2023 12:53,25,14,62.5,8,5000
PAFA,9/24/2024 7:53,44,32,62.44,8,5000
PAFA,9/24/2024 6:53,45,32,60.11,8,5000
PAFA,5/26/2024 12:53,44,31,59.97,8,5000
PAFA,4/7/2025 13:53,18,5,56.16,8,5000
PAFA,3/31/2023 5:53,28,10.9,48.15,8,5000
PAFA,8/1/2024 3:53,64,42,44.57,8,5000
PAFA,3/31/2023 3:53,32,12,42.96,8,5000
PAFA,5/25/2024 8:53,50,47,89.37,7,5000
PAFA,4/5/2023 15:53,23,19,84.39,7,5000
PAFA,9/14/2023 22:53,48,42,79.6,7,5000
PAFA,6/6/2024 2:53,59,50,72.01,7,5000
PAFA,8/17/2023 11:53,56,47,71.7,7,5000
PAFA,5/14/2024 3:53,49,39,68.25,7,5000
PAFA,9/24/2024 17:53,44,33,65.01,7,5000
PAFA,9/24/2024 16:53,43,32,64.88,7,5000
PAFA,12/23/2024 15:53,16,6,64.09,7,5000
PAFA,8/25/2024 21:53,52,40,63.48,7,5000
PAFA,4/7/2025 11:53,20,9,61.8,7,5000
PAFA,4/7/2025 10:53,21,9,59.23,7,5000
PAFA,3/30/2023 16:53,21,8.1,56.88,7,5000
PAFA,3/31/2023 10:53,21,8.1,56.88,7,5000
PAFA,11/4/2023 12:53,22,9,56.78,7,5000
PAFA,4/7/2025 12:53,20,7,56.47,7,5000
PAFA,4/16/2023 21:53,28.9,15.1,55.83,7,5000
PAFA,2/23/2023 13:53,24.1,10,54.36,7,5000
PAFA,4/17/2023 0:53,32,17.1,53.7,7,5000
PAFA,4/7/2025 14:53,18,4,53.64,7,5000
PAFA,6/8/2023 4:02,74,44,34.4,7,5000
PAFA,4/5/2023 14:53,24.1,19.9,83.75,6,5000
PAFA,6/23/2023 4:09,61,56,83.29,6,5000
PAFA,6/14/2024 15:53,56,50,80.23,6,5000
PAFA,7/8/2024 7:53,54,48,80.07,6,5000
PAFA,9/13/2024 5:53,51,45,79.84,6,5000
PAFA,6/14/2024 9:53,59,52,77.55,6,5000
PAFA,5/24/2024 2:53,54,47,77.12,6,5000
PAFA,8/18/2023 9:53,53,44,71.39,6,5000
PAFA,5/22/2023 12:53,49,40,70.95,6,5000
PAFA,7/12/2023 7:53,61,51,69.86,6,5000
PAFA,9/24/2024 18:53,45,34,65.13,6,5000
PAFA,10/31/2024 21:53,17,7,64.23,6,5000
PAFA,4/8/2025 4:53,16,6,64.09,6,5000
PAFA,3/28/2023 18:53,27,16,62.78,6,5000
PAFA,5/26/2024 13:53,44,32,62.44,6,5000
PAFA,3/7/2024 7:53,19,8,61.66,6,5000
PAFA,3/30/2023 17:53,21.9,10,59.63,6,5000
PAFA,3/31/2023 23:53,24.1,10,54.36,6,5000
PAFA,6/12/2024 2:30,71,51,49.18,6,5000
PAFA,7/12/2024 2:53,70,48,45.5,6,5000
PAFA,3/13/2025 2:53,18,-2,40.54,6,5000
PAFA,8/25/2024 11:53,40,38,92.49,5,5000
PAFA,7/18/2024 16:01,50,47,89.37,5,5000
PAFA,7/18/2024 15:53,50,46.4,87.37,5,5000
PAFA,3/28/2023 16:53,23,18,80.85,5,5000
PAFA,8/17/2023 12:53,54,48,80.07,5,5000
PAFA,9/11/2023 5:53,51,45,79.84,5,5000
PAFA,1/28/2025 15:53,-2,-7,78.67,5,5000
PAFA,4/12/2023 8:53,14,8.1,76.92,5,5000
PAFA,1/15/2024 14:53,9,2,72.64,5,5000
PAFA,6/14/2023 15:53,48,39,70.85,5,5000
PAFA,12/23/2024 16:53,16,7,67.07,5,5000
PAFA,1/28/2025 22:53,1,-8,65.07,5,5000
PAFA,5/6/2024 18:06,36,25,63.98,5,5000
PAFA,5/26/2023 20:53,59,45,59.67,5,5000
PAFA,3/31/2023 21:53,21.9,9,57.02,5,5000
PAFA,7/12/2024 1:53,68,51,54.5,5,5000
PAFA,3/30/2023 19:53,27,12,52.68,5,5000
PAFA,6/14/2023 23:53,59,36,42.08,5,5000
PAFA,9/1/2023 16:53,52,49,89.46,4,5000
PAFA,8/28/2023 11:53,50,47,89.37,4,5000
PAFA,9/13/2024 10:53,49,46,89.33,4,5000
PAFA,9/8/2023 10:53,42,39,89.01,4,5000
PAFA,1/23/2025 10:53,17,14,87.76,4,5000
PAFA,6/29/2023 15:53,58,54,86.82,4,5000
PAFA,5/24/2024 6:53,51,47,86.12,4,5000
PAFA,10/2/2023 12:53,35,31,85.17,4,5000
PAFA,1/23/2025 9:53,21,17,84.26,4,5000
PAFA,7/31/2023 10:53,60,55,83.53,4,5000
PAFA,3/28/2023 15:53,23,18,80.85,4,5000
PAFA,7/31/2023 13:53,61,55,80.61,4,5000
PAFA,8/17/2024 23:53,61,55,80.61,4,5000
PAFA,7/15/2023 5:53,60,54,80.53,4,5000
PAFA,12/5/2024 19:53,14,9,80.1,4,5000
PAFA,5/31/2023 3:53,50,44,80.06,4,5000
PAFA,8/18/2023 13:53,51,45,79.84,4,5000
PAFA,6/6/2024 15:53,51,45,79.84,4,5000
PAFA,9/13/2024 6:53,51,45,79.84,4,5000
PAFA,9/13/2023 5:53,47,41,79.52,4,5000
PAFA,7/31/2023 12:53,62,55,77.81,4,5000
PAFA,3/16/2025 10:53,7,1,75.88,4,5000
PAFA,1/24/2025 11:53,32,25,75.07,4,5000
PAFA,4/12/2023 9:53,15.1,8.1,73.31,4,5000
PAFA,7/15/2023 3:53,65,56,72.62,4,5000
PAFA,11/16/2023 1:53,29,21,71.67,4,5000
PAFA,4/15/2024 9:53,26,18,71.33,4,5000
PAFA,4/16/2023 13:53,21.9,12.9,67.82,4,5000
PAFA,1/14/2024 3:53,-6,-14,67.4,4,5000
PAFA,3/7/2024 9:53,17,7,64.23,4,5000
PAFA,4/8/2025 5:53,16,6,64.09,4,5000
PAFA,8/1/2024 4:53,63,44,49.84,4,5000
PAFA,7/12/2024 3:53,70,50,49.03,4,5000
PAFA,4/6/2023 23:53,18,0,44.55,4,5000
PAFA,6/15/2023 1:53,61,36,39.19,4,5000
PAFA,8/20/2023 14:53,48,46,92.74,3,5000
PAFA,8/26/2024 14:53,45,43,92.65,3,5000
PAFA,8/28/2023 12:53,49,46,89.33,3,5000
PAFA,9/10/2023 16:53,48,45,89.29,3,5000
PAFA,9/18/2024 15:53,45,42,89.15,3,5000
PAFA,9/8/2023 15:53,42,39,89.01,3,5000
PAFA,8/25/2024 15:53,41,38,88.97,3,5000
PAFA,1/26/2025 9:53,36,33,88.73,3,5000
PAFA,1/14/2025 8:53,30,27,88.44,3,5000
PAFA,4/5/2023 11:53,26.1,23,87.87,3,5000
PAFA,7/19/2023 16:53,63,59,86.77,3,5000
PAFA,4/5/2023 5:53,30,26.1,85.21,3,5000
PAFA,2/1/2023 9:53,12.9,8.1,80.74,3,5000
PAFA,7/31/2023 11:53,61,55,80.61,3,5000
PAFA,3/28/2023 14:53,24.1,19,80.59,3,5000
PAFA,1/7/2025 19:53,19,14,80.52,3,5000
PAFA,1/7/2025 20:53,19,14,80.52,3,5000
PAFA,12/28/2024 8:53,7,2,79.5,3,5000
PAFA,8/28/2024 17:53,53,46,77.03,3,5000
PAFA,3/7/2024 16:53,10,4,76.18,3,5000
PAFA,11/16/2024 10:53,10,4,76.18,3,5000
PAFA,3/12/2023 19:53,5,-0.9,76.03,3,5000
PAFA,3/1/2023 12:53,7,1,75.88,3,5000
PAFA,6/11/2024 18:53,62,54,75.02,3,5000
PAFA,6/6/2024 13:53,51,43,73.97,3,5000
PAFA,3/10/2024 16:53,0,-7,71.59,3,5000
PAFA,5/10/2024 5:53,46,37,70.64,3,5000
PAFA,5/24/2024 1:53,55,45,68.93,3,5000
PAFA,4/15/2024 10:53,27,18,68.45,3,5000
PAFA,3/7/2024 8:53,17,8,67.2,3,5000
PAFA,3/16/2024 16:53,4,-5,65.49,3,5000
PAFA,11/20/2024 14:53,2,-7,65.21,3,5000
PAFA,3/31/2023 12:53,17.1,5,58.38,3,5000
PAFA,3/2/2023 3:53,14,1.9,57.91,3,5000
PAFA,3/16/2024 18:40,8,-4,57.26,3,5000
PAFA,4/1/2023 5:53,19.9,7,56.71,3,5000
PAFA,3/16/2024 18:53,8,-5,54.58,3,5000
PAFA,7/16/2024 0:53,65,42,43.04,3,5000
PAFA,3/13/2025 1:53,19,-7,30.55,3,5000
PAFA,9/4/2023 12:53,48,46,92.74,0,5000
PAFA,9/4/2023 13:53,48,46,92.74,0,5000
PAFA,8/28/2023 13:53,49,46,89.33,0,5000
PAFA,9/4/2023 11:53,49,46,89.33,0,5000
PAFA,9/13/2024 9:53,49,46,89.33,0,5000
PAFA,9/13/2024 11:53,49,46,89.33,0,5000
PAFA,8/25/2024 13:53,41,38,88.97,0,5000
PAFA,1/14/2025 10:53,28,25,88.33,0,5000
PAFA,5/24/2024 5:53,52,48,86.17,0,5000
PAFA,10/11/2023 17:53,25,21,84.53,0,5000
PAFA,10/14/2023 13:53,25,21,84.53,0,5000
PAFA,10/14/2023 8:53,24,20,84.46,0,5000
PAFA,1/14/2025 22:53,18,14,84.05,0,5000
PAFA,3/5/2024 11:53,14,10,83.77,0,5000
PAFA,8/1/2024 11:53,50,45,82.86,0,5000
PAFA,5/27/2024 13:53,45,40,82.51,0,5000
PAFA,5/27/2024 14:53,45,40,82.51,0,5000
PAFA,1/14/2025 0:53,32,27,81.55,0,5000
PAFA,1/14/2025 0:41,31,26,81.48,0,5000
PAFA,10/11/2023 16:53,24,19,80.93,0,5000
PAFA,1/20/2025 6:53,17,12,80.36,0,5000
PAFA,7/9/2024 7:53,55,49,80.15,0,5000
PAFA,6/6/2024 14:53,50,44,79.76,0,5000
PAFA,2/24/2025 15:53,9,4,79.67,0,5000
PAFA,12/28/2024 7:53,7,2,79.5,0,5000
PAFA,12/27/2024 17:53,0,-5,78.86,0,5000
PAFA,10/17/2023 11:53,35,29,78.51,0,5000
PAFA,3/1/2023 17:53,0,-5,78.48,0,5000
PAFA,7/31/2023 16:53,64,57,77.97,0,5000
PAFA,7/31/2023 15:53,63,56,77.89,0,5000
PAFA,7/31/2023 14:53,62,55,77.81,0,5000
PAFA,6/11/2024 17:53,61,54,77.72,0,5000
PAFA,10/11/2023 18:53,26,20,77.71,0,5000
PAFA,11/23/2023 18:53,24,18,77.53,0,5000
PAFA,11/15/2023 17:53,23,17,77.44,0,5000
PAFA,11/13/2023 9:53,19,13,77.06,0,5000
PAFA,12/28/2024 9:53,8,2,75.98,0,5000
PAFA,12/13/2023 16:53,6,0,75.78,0,5000
PAFA,10/17/2023 10:53,34,27,75.26,0,5000
PAFA,11/20/2024 11:53,-1,-7,75.04,0,5000
PAFA,3/3/2023 16:25,-5,-11,74.97,0,5000
PAFA,3/3/2023 16:53,-5,-11,74.97,0,5000
PAFA,7/14/2023 18:53,61,53,74.93,0,5000
PAFA,12/14/2023 8:53,-4,-10,74.72,0,5000
PAFA,11/18/2024 15:53,-6,-12,74.5,0,5000
PAFA,3/14/2024 8:53,5,-2,72.18,0,5000
PAFA,3/25/2023 12:53,3,-4,71.95,0,5000
PAFA,1/19/2024 11:53,2,-5,71.83,0,5000
PAFA,10/25/2023 4:53,27,19,71.45,0,5000
PAFA,4/15/2024 8:53,26,18,71.33,0,5000
PAFA,12/16/2023 1:30,-11,-18,70.24,0,5000
PAFA,6/26/2024 7:53,66,56,70.14,0,5000
PAFA,1/28/2025 14:53,2,-6,68.45,0,5000
PAFA,2/4/2024 21:53,-13,-21,66.44,0,5000
PAFA,9/1/2024 21:53,54,43,66.24,0,5000
PAFA,2/4/2024 19:53,-17,-25,65.88,0,5000
PAFA,4/6/2024 0:53,38,27,64.24,0,5000
PAFA,3/16/2025 5:53,9,-1,63.12,0,5000
PAFA,3/16/2024 20:53,12,-2,52.67,0,5000
PAFA,3/4/2024 19:53,10,-4,52.34,0,5000
PAFA,3/27/2023 13:53,30.9,15.1,51.47,0,5000
PAFA,3/27/2023 11:53,30,14,50.88,0,5000
PAFA,5/26/2024 17:53,51,33,49.96,0,5000
PAFA,3/16/2024 19:53,10,-5,49.89,0,5000
PAFA,3/31/2023 2:53,32,15.1,49.23,0,5000
PAFA,5/26/2024 18:53,53,34,48.3,0,5000
PAFA,3/30/2023 23:53,34,16,47.25,0,5000
PAFA,3/27/2023 16:53,32,14,46.92,0,5000
PAFA,5/8/2024 3:53,52,29,40.95,0,5000
PAFA,6/15/2023 0:53,60,36,40.46,0,5000
PAFA,5/14/2024 14:49,41,37.4,86.89,3,5000
PAFA,1/30/2023 18:14,24.1,21,87.76,0,5000
PAFA,9/14/2024 9:53,48,46,92.74,0,5000
PAFA,10/20/2023 23:53,27,15,60.1,8,5000
PAFA,8/19/2024 22:53,54,47,77.12,9,5000
PAFA,7/7/2024 9:53,50,47,89.37,6,5000
PAFA,8/18/2023 7:53,53,45,74.16,4,5000
PAFA,9/12/2023 2:53,49,44,82.79,5,5000
PAFA,10/22/2024 9:53,35,31,85.17,9,5000
PAFA,5/30/2023 11:02,47,44,89.92,7,5000
PAFA,8/20/2023 22:53,55,51,86.34,6,5000
PAFA,5/22/2023 21:53,54,39,56.74,4,5000
PAFA,9/5/2023 9:53,45,43,92.65,0,5000
PAFA,4/9/2023 6:53,12,3,66.56,9,4900
PAFA,5/26/2024 3:53,54,38,54.56,8,4900
PAFA,8/24/2024 21:53,52,40,63.48,6,4900
PAFA,1/31/2023 21:15,17.1,12,80.01,5,4900
PAFA,11/11/2023 20:39,15,9,76.68,5,4900
PAFA,11/11/2023 20:53,15,9,76.68,5,4900
PAFA,8/22/2023 14:53,53,49,86.23,4,4900
PAFA,10/18/2023 10:53,32,28,84.98,4,4900
PAFA,4/30/2023 13:53,39,34,82.08,4,4900
PAFA,5/8/2024 7:53,44,37,76.22,4,4900
PAFA,8/22/2023 20:53,61,50,67.06,4,4900
PAFA,5/14/2024 12:53,41,37,85.54,3,4900
PAFA,2/19/2023 15:19,3,-3,75.82,3,4900
PAFA,4/14/2024 11:53,24,15,68.08,3,4900
PAFA,2/19/2023 15:53,4,-2,75.92,0,4900
PAFA,2/13/2023 0:53,3,-3,75.82,0,4900
PAFA,2/13/2023 1:01,4,-3,72.74,0,4900
PAFA,8/25/2024 20:53,51,40,65.87,5,4900
PAFA,2/24/2025 8:53,11,7,83.56,3,4900
PAFA,4/17/2023 16:53,19,14,80.52,3,4900
PAFA,2/24/2025 6:53,14,7,73.19,3,4900
PAFA,2/13/2023 0:48,3.2,-4,71.29,3,4900
PAFA,9/5/2023 6:53,46,44,92.68,0,4900
PAFA,2/4/2023 9:53,3,-2,79.14,0,4900
PAFA,2/24/2025 7:53,13,7,76.48,0,4900
PAFA,11/20/2024 13:53,2,-7,65.21,0,4900
PAFA,4/7/2025 3:53,28,19,68.57,12,4900
PAFA,4/7/2025 5:53,25,16,68.2,11,4900
PAFA,4/7/2025 4:53,27,19,71.45,8,4900
PAFA,4/23/2023 1:53,23,6,47.75,17,4800
PAFA,7/7/2024 0:53,57,52,83.33,12,4800
PAFA,5/22/2023 16:53,48,40,73.38,11,4800
PAFA,10/24/2024 6:18,29,22,74.77,9,4800
PAFA,5/26/2024 2:53,54,39,56.74,9,4800
PAFA,8/17/2024 8:53,54,50,86.29,8,4800
PAFA,9/18/2023 6:37,42,38,85.6,8,4800
PAFA,3/8/2025 18:53,24,17,74.26,8,4800
PAFA,1/22/2023 0:53,4,-4,69.02,7,4800
PAFA,4/17/2023 21:53,28,18,65.69,7,4800
PAFA,8/12/2024 22:53,60,45,57.58,7,4800
PAFA,9/11/2024 6:53,47,45,92.71,6,4800
PAFA,9/11/2024 6:18,48,45,89.29,6,4800
PAFA,9/18/2023 6:53,42.8,37.4,81.07,6,4800
PAFA,6/2/2023 4:53,45,38,76.01,6,4800
PAFA,8/19/2024 20:53,54,46,74.26,6,4800
PAFA,4/17/2023 23:53,32,16,51.2,6,4800
PAFA,8/18/2024 3:53,62,57,83.65,5,4800
PAFA,4/17/2023 18:53,24.1,16,70.81,5,4800
PAFA,4/5/2024 1:53,38,25,59.13,5,4800
PAFA,4/18/2023 0:53,33,17.1,51.37,5,4800
PAFA,7/14/2024 19:37,58,55,89.72,4,4800
PAFA,9/18/2023 10:53,41,38,88.97,4,4800
PAFA,11/15/2023 3:53,25,21,84.53,4,4800
PAFA,3/2/2023 14:53,3,-4,71.95,4,4800
PAFA,9/21/2023 3:53,43,39,85.66,3,4800
PAFA,2/1/2023 11:53,10,6,83.87,3,4800
PAFA,11/12/2023 1:53,16,10,76.77,3,4800
PAFA,4/17/2023 22:53,30,18,60.53,3,4800
PAFA,11/2/2023 18:53,19,14,80.52,0,4800
PAFA,11/12/2023 2:53,16,10,76.77,0,4800
PAFA,2/8/2023 21:53,5,-0.9,76.03,0,4800
PAFA,1/23/2023 19:53,-9,-16.1,70.14,0,4800
PAFA,4/18/2023 1:53,32,18,55.82,0,4800
PAFA,4/4/2024 23:53,38,23,54.39,0,4800
PAFA,4/24/2023 2:53,16,5,61.23,17,4800
PAFA,10/22/2024 17:53,37,28,69.63,15,4800
PAFA,10/8/2023 9:53,29,23,77.98,12,4800
PAFA,3/11/2024 3:53,2,-13,48.51,12,4800
PAFA,3/11/2024 5:53,0,-15,48.16,12,4800
PAFA,3/11/2024 6:53,0,-15,48.16,10,4800
PAFA,3/11/2024 4:53,1,-14,48.33,9,4800
PAFA,1/12/2023 5:53,0,-7,71.25,8,4800
PAFA,3/8/2025 10:53,27,16,62.78,8,4800
PAFA,4/8/2023 21:53,12.9,1,58.29,8,4800
PAFA,10/12/2024 13:53,42,22,44.63,8,4800
PAFA,7/4/2024 4:53,58,50,74.64,6,4800
PAFA,8/17/2023 1:53,57,54,89.68,5,4800
PAFA,5/31/2023 6:53,49,46,89.67,5,4800
PAFA,5/29/2023 7:53,50,47,89.04,5,4800
PAFA,9/21/2023 4:53,42,39,89.01,5,4800
PAFA,1/14/2025 4:53,32,28,84.98,5,4800
PAFA,1/14/2025 3:53,32,27,81.55,5,4800
PAFA,3/2/2023 5:53,8.1,-0.9,66.04,5,4800
PAFA,8/25/2024 14:53,40,37,88.92,4,4800
PAFA,7/6/2024 14:53,56,52,86.4,4,4800
PAFA,3/2/2023 6:53,6,-2,68.64,4,4800
PAFA,8/17/2023 1:49,57.2,53.6,87.74,3,4800
PAFA,5/29/2023 6:53,52,48,86.17,3,4800
PAFA,8/29/2024 9:53,51,47,86.12,3,4800
PAFA,6/14/2024 14:53,55,50,83.2,3,4800
PAFA,5/31/2023 5:53,50,45,82.86,3,4800
PAFA,4/15/2024 6:53,27,17,65.56,3,4800
PAFA,4/5/2023 9:53,24.1,21,87.76,0,4800
PAFA,7/30/2023 14:53,60,55,83.53,0,4800
PAFA,4/15/2024 7:53,26,17,68.32,0,4800
PAFA,4/15/2024 11:53,26,17,68.32,0,4800
PAFA,2/12/2023 23:53,3,-5,68.25,0,4800
PAFA,3/5/2024 7:53,14,5,66.82,0,4800
PAFA,3/13/2023 8:53,9,0,66.16,0,4800
PAFA,3/4/2024 17:53,6,-3,65.76,0,4800
PAFA,3/2/2023 4:53,12,1.9,63.25,0,4800
PAFA,3/27/2023 6:53,32,8.1,36.09,0,4800
PAFA,2/8/2023 21:36,4,-0.9,79.97,0,4800
PAFA,4/2/2023 6:53,24.1,12.9,61.83,4,4800
PAFA,8/18/2023 1:53,56,47,71.7,6,4800
PAFA,7/7/2024 8:48,50,46.4,87.37,6,4800
PAFA,7/7/2024 8:53,50,47,89.37,5,4800
PAFA,8/20/2023 21:53,54,51,89.55,4,4800
PAFA,5/22/2023 20:53,51,39,63.12,7,4800
PAFA,5/22/2023 19:53,49,41,74.05,5,4800
PAFA,5/22/2023 18:53,47,40,76.48,6,4800
PAFA,8/19/2023 22:53,59,46,61.98,12,4700
PAFA,7/7/2024 20:42,55,48,77.21,12,4700
PAFA,8/21/2023 1:53,55,51,86.34,11,4700
PAFA,7/31/2024 18:53,55,46,71.6,10,4700
PAFA,4/9/2023 5:53,12.9,4,66.67,9,4700
PAFA,5/22/2023 15:53,49,40,70.95,8,4700
PAFA,4/7/2025 7:53,24,13,62.36,7,4700
PAFA,4/9/2023 12:53,6,-2,68.64,6,4700
PAFA,4/13/2024 6:53,34,27,75.26,5,4700
PAFA,4/7/2025 6:53,25,14,62.5,5,4700
PAFA,6/1/2023 23:53,46,32,57.87,5,4700
PAFA,10/10/2024 5:53,31,27,84.92,4,4700
PAFA,10/10/2024 3:53,31,26,81.48,4,4700
PAFA,10/10/2024 4:53,31,26,81.48,4,4700
PAFA,2/1/2023 13:53,10.9,5,76.62,3,4700
PAFA,11/30/2024 18:53,-9,-15,74.16,3,4700
PAFA,11/30/2024 18:50,-7.6,-14.8,69.96,3,4700
PAFA,8/24/2024 10:53,46,43,89.2,0,4700
PAFA,8/24/2024 15:53,45,42,89.15,0,4700
PAFA,11/15/2023 1:29,25,22,88.18,0,4700
PAFA,11/15/2023 1:53,24,21,88.13,0,4700
PAFA,11/14/2023 22:53,27,23,84.66,0,4700
PAFA,3/28/2023 1:53,41,24.1,50.67,14,4700
PAFA,10/9/2023 1:53,28.4,23,79.92,8,4700
PAFA,10/9/2023 2:03,29,23,77.98,8,4700
PAFA,9/9/2023 7:53,52,44,74.07,6,4700
PAFA,5/22/2023 14:53,49,40,70.95,6,4700
PAFA,4/7/2025 8:53,23,11,59.52,6,4700
PAFA,12/16/2023 16:53,6,-1,72.29,5,4700
PAFA,9/18/2024 18:53,49,43,79.68,4,4700
PAFA,5/29/2023 5:53,53,46,76.75,4,4700
PAFA,12/16/2023 17:53,6,-1,72.29,4,4700
PAFA,11/30/2024 22:21,-6,-14,67.4,4,4700
PAFA,4/13/2024 4:53,35,28,75.36,3,4700
PAFA,8/28/2024 18:53,54,46,74.26,3,4700
PAFA,9/1/2024 20:53,52,43,71.28,3,4700
PAFA,10/12/2023 4:53,24,20,84.46,0,4700
PAFA,12/27/2024 15:53,4,-1,79.23,0,4700
PAFA,2/24/2025 5:53,15,8,73.3,0,4700
PAFA,2/24/2025 2:53,16,7,67.07,0,4700
PAFA,5/25/2024 23:53,50,42,73.87,10,4700
PAFA,4/3/2024 22:53,21,12,67.71,4,4700
PAFA,8/19/2024 18:53,54,44,68.82,11,4600
PAFA,11/9/2023 21:53,27,23,84.66,8,4600
PAFA,11/9/2023 20:53,34,28,78.43,7,4600
PAFA,6/3/2023 0:53,49,32,51.89,7,4600
PAFA,8/19/2023 6:53,56,49,77.29,6,4600
PAFA,7/14/2024 20:02,58,55,89.72,4,4600
PAFA,7/14/2024 19:53,57.2,53.6,87.74,4,4600
PAFA,10/18/2023 5:53,33,27,78.34,4,4600
PAFA,10/22/2023 7:53,26,16,65.43,4,4600
PAFA,10/17/2024 19:53,24,19,80.93,3,4600
PAFA,10/18/2023 4:53,34,28,78.43,3,4600
PAFA,11/9/2023 17:53,38,24,56.71,3,4600
PAFA,5/24/2024 13:11,48,46,92.74,0,4600
PAFA,10/17/2024 17:53,23,20,88.08,0,4600
PAFA,10/17/2024 19:37,24,20,84.46,0,4600
PAFA,11/4/2024 17:13,19,14,80.52,0,4600
PAFA,12/18/2023 1:44,7,2,79.5,0,4600
PAFA,1/9/2024 21:42,3,-3,75.46,0,4600
PAFA,8/20/2024 23:53,55,36,48.62,11,4600
PAFA,1/24/2025 21:53,40,32,72.85,9,4600
PAFA,8/21/2024 1:53,54,37,52.45,8,4600
PAFA,8/21/2024 0:53,54,36,50.42,8,4600
PAFA,3/31/2023 22:53,23,9,54.44,7,4600
PAFA,10/21/2023 15:53,24,16,71.11,6,4600
PAFA,10/21/2023 16:53,24,16,71.11,6,4600
PAFA,7/30/2023 13:53,59,55,86.56,5,4600
PAFA,11/1/2024 4:53,20,12,70.65,4,4600
PAFA,10/22/2023 8:53,25,15,65.3,4,4600
PAFA,7/30/2023 12:53,61,55,80.61,3,4600
PAFA,1/26/2025 7:53,35,32,88.68,0,4600
PAFA,1/26/2025 8:53,35,32,88.68,0,4600
PAFA,9/16/2024 18:53,45,40,82.51,0,4600
PAFA,8/21/2024 2:53,54,37,52.45,0,4600
PAFA,8/18/2023 5:53,54,47,77.12,4,4600
PAFA,8/19/2023 20:53,57,47,69.16,12,4500
PAFA,8/21/2023 21:53,57,51,80.31,13,4500
PAFA,8/20/2024 1:53,53,42,66.12,13,4500
PAFA,3/9/2023 13:53,30,21.9,71.48,12,4500
PAFA,3/24/2023 23:53,21.9,12,65.18,12,4500
PAFA,10/20/2023 19:53,25,14,62.5,12,4500
PAFA,5/1/2024 16:53,35,23,61.23,12,4500
PAFA,3/31/2024 21:53,39,21,48.06,12,4500
